Entity_Name,Year,Quarter,Type,Registered_User,State
rajasthan,2018,2,State,2776945,--
sikkim,2018,2,State,28097,--
tamil-nadu,2018,2,State,1976268,--
telangana,2018,2,State,3232422,--
tripura,2018,2,State,83369,--
uttar-pradesh,2018,2,State,3103840,--
uttarakhand,2018,2,State,629567,--
west-bengal,2018,2,State,2709500,--
andaman-&-nicobar-islands,2018,3,State,12149,--
andhra-pradesh,2018,3,State,4687115,--
arunachal-pradesh,2018,3,State,39003,--
assam,2018,3,State,487248,--
bihar,2018,3,State,1994024,--
chandigarh,2018,3,State,143893,--
chhattisgarh,2018,3,State,908064,--
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,State,92107,--
delhi,2018,3,State,3345345,--
goa,2018,3,State,153802,--
gujarat,2018,3,State,3254915,--
haryana,2018,3,State,2147185,--
himachal-pradesh,2018,3,State,401767,--
jammu-&-kashmir,2018,3,State,272456,--
jharkhand,2018,3,State,1249843,--
karnataka,2018,3,State,4774386,--
kerala,2018,3,State,1205414,--
ladakh,2018,3,State,17749,--
lakshadweep,2018,3,State,918,--
madhya-pradesh,2018,3,State,2213275,--
maharashtra,2018,3,State,7164638,--
manipur,2018,3,State,58974,--
meghalaya,2018,3,State,37104,--
mizoram,2018,3,State,14502,--
nagaland,2018,3,State,31783,--
odisha,2018,3,State,1851492,--
puducherry,2018,3,State,81546,--
punjab,2018,3,State,1138586,--
rajasthan,2018,3,State,3385413,--
sikkim,2018,3,State,37637,--
tamil-nadu,2018,3,State,2542795,--
telangana,2018,3,State,3878226,--
tripura,2018,3,State,116874,--
uttar-pradesh,2018,3,State,3827243,--
uttarakhand,2018,3,State,784867,--
west-bengal,2018,3,State,3433059,--
andaman-&-nicobar-islands,2018,4,State,15222,--
andhra-pradesh,2018,4,State,5927653,--
arunachal-pradesh,2018,4,State,52479,--
assam,2018,4,State,639567,--
bihar,2018,4,State,2482002,--
chandigarh,2018,4,State,177747,--
chhattisgarh,2018,4,State,1166037,--
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,State,116511,--
delhi,2018,4,State,4413619,--
goa,2018,4,State,195350,--
gujarat,2018,4,State,4107412,--
haryana,2018,4,State,2707008,--
himachal-pradesh,2018,4,State,518729,--
jammu-&-kashmir,2018,4,State,346238,--
jharkhand,2018,4,State,1549501,--
karnataka,2018,4,State,6216537,--
kerala,2018,4,State,1569098,--
ladakh,2018,4,State,23883,--
lakshadweep,2018,4,State,1156,--
madhya-pradesh,2018,4,State,2728759,--
maharashtra,2018,4,State,9227771,--
manipur,2018,4,State,78536,--
meghalaya,2018,4,State,49381,--
mizoram,2018,4,State,19365,--
nagaland,2018,4,State,42597,--
odisha,2018,4,State,2388335,--
puducherry,2018,4,State,109494,--
punjab,2018,4,State,1442615,--
rajasthan,2018,4,State,4123652,--
sikkim,2018,4,State,48538,--
tamil-nadu,2018,4,State,3379561,--
telangana,2018,4,State,4938281,--
tripura,2018,4,State,153265,--
uttar-pradesh,2018,4,State,4856770,--
uttarakhand,2018,4,State,979425,--
west-bengal,2018,4,State,4479543,--
andaman-&-nicobar-islands,2019,1,State,18596,--
andhra-pradesh,2019,1,State,7163320,--
arunachal-pradesh,2019,1,State,65166,--
assam,2019,1,State,769526,--
bihar,2019,1,State,2964175,--
chandigarh,2019,1,State,209175,--
chhattisgarh,2019,1,State,1405959,--
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,State,140532,--
delhi,2019,1,State,5237132,--
goa,2019,1,State,238152,--
gujarat,2019,1,State,4893902,--
haryana,2019,1,State,3240607,--
himachal-pradesh,2019,1,State,643647,--
jammu-&-kashmir,2019,1,State,418082,--
jharkhand,2019,1,State,1834993,--
karnataka,2019,1,State,7628505,--
kerala,2019,1,State,1904276,--
ladakh,2019,1,State,29649,--
lakshadweep,2019,1,State,1416,--
madhya-pradesh,2019,1,State,3235766,--
maharashtra,2019,1,State,11271381,--
manipur,2019,1,State,94345,--
meghalaya,2019,1,State,61158,--
mizoram,2019,1,State,23670,--
nagaland,2019,1,State,53372,--
odisha,2019,1,State,2837281,--
puducherry,2019,1,State,133059,--
punjab,2019,1,State,1722892,--
rajasthan,2019,1,State,4972334,--
sikkim,2019,1,State,58956,--
tamil-nadu,2019,1,State,4077913,--
telangana,2019,1,State,6011725,--
tripura,2019,1,State,183254,--
uttar-pradesh,2019,1,State,5787947,--
uttarakhand,2019,1,State,1184049,--
west-bengal,2019,1,State,5343305,--
andaman-&-nicobar-islands,2019,2,State,21731,--
andhra-pradesh,2019,2,State,8122150,--
arunachal-pradesh,2019,2,State,81024,--
assam,2019,2,State,910217,--
bihar,2019,2,State,3377953,--
chandigarh,2019,2,State,240439,--
chhattisgarh,2019,2,State,1607657,--
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,State,158580,--
delhi,2019,2,State,5867411,--
goa,2019,2,State,278940,--
gujarat,2019,2,State,5561036,--
haryana,2019,2,State,3681796,--
himachal-pradesh,2019,2,State,761342,--
jammu-&-kashmir,2019,2,State,495486,--
jharkhand,2019,2,State,2087574,--
karnataka,2019,2,State,8819775,--
kerala,2019,2,State,2267197,--
ladakh,2019,2,State,35516,--
lakshadweep,2019,2,State,1747,--
madhya-pradesh,2019,2,State,3665218,--
maharashtra,2019,2,State,13006887,--
manipur,2019,2,State,111336,--
meghalaya,2019,2,State,74298,--
mizoram,2019,2,State,28696,--
nagaland,2019,2,State,66158,--
odisha,2019,2,State,3166398,--
puducherry,2019,2,State,156458,--
punjab,2019,2,State,2010835,--
rajasthan,2019,2,State,5632597,--
sikkim,2019,2,State,70999,--
tamil-nadu,2019,2,State,4780432,--
telangana,2019,2,State,6797881,--
tripura,2019,2,State,217644,--
uttar-pradesh,2019,2,State,6570743,--
uttarakhand,2019,2,State,1365053,--
west-bengal,2019,2,State,6197695,--
andaman-&-nicobar-islands,2019,3,State,23931,--
andhra-pradesh,2019,3,State,9052270,--
arunachal-pradesh,2019,3,State,94882,--
assam,2019,3,State,1046573,--
bihar,2019,3,State,3770343,--
chandigarh,2019,3,State,267337,--
chhattisgarh,2019,3,State,1785723,--
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,State,176929,--
delhi,2019,3,State,6447925,--
goa,2019,3,State,317194,--
gujarat,2019,3,State,6180779,--
haryana,2019,3,State,4106381,--
himachal-pradesh,2019,3,State,863690,--
jammu-&-kashmir,2019,3,State,517869,--
jharkhand,2019,3,State,2332658,--
karnataka,2019,3,State,10003026,--
kerala,2019,3,State,2657372,--
ladakh,2019,3,State,39173,--
lakshadweep,2019,3,State,2117,--
madhya-pradesh,2019,3,State,4105184,--
maharashtra,2019,3,State,14788009,--
manipur,2019,3,State,128874,--
meghalaya,2019,3,State,86874,--
mizoram,2019,3,State,34134,--
nagaland,2019,3,State,79170,--
odisha,2019,3,State,3528043,--
puducherry,2019,3,State,177868,--
punjab,2019,3,State,2288902,--
rajasthan,2019,3,State,6269629,--
sikkim,2019,3,State,82128,--
tamil-nadu,2019,3,State,5407235,--
telangana,2019,3,State,7558464,--
tripura,2019,3,State,245456,--
uttar-pradesh,2019,3,State,7320861,--
uttarakhand,2019,3,State,1530370,--
west-bengal,2019,3,State,6965658,--
andaman-&-nicobar-islands,2019,4,State,25960,--
andhra-pradesh,2019,4,State,10171165,--
arunachal-pradesh,2019,4,State,109030,--
assam,2019,4,State,1164783,--
bihar,2019,4,State,4226359,--
chandigarh,2019,4,State,289590,--
chhattisgarh,2019,4,State,1991530,--
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,State,197598,--
delhi,2019,4,State,6923795,--
goa,2019,4,State,353546,--
gujarat,2019,4,State,6794440,--
haryana,2019,4,State,4505504,--
himachal-pradesh,2019,4,State,971697,--
jammu-&-kashmir,2019,4,State,529294,--
jharkhand,2019,4,State,2613447,--
karnataka,2019,4,State,11181362,--
kerala,2019,4,State,3111177,--
ladakh,2019,4,State,43108,--
lakshadweep,2019,4,State,2427,--
madhya-pradesh,2019,4,State,4551823,--
maharashtra,2019,4,State,16372606,--
manipur,2019,4,State,146757,--
meghalaya,2019,4,State,99411,--
mizoram,2019,4,State,39809,--
nagaland,2019,4,State,91989,--
odisha,2019,4,State,3988338,--
puducherry,2019,4,State,204292,--
punjab,2019,4,State,2557894,--
rajasthan,2019,4,State,6946739,--
sikkim,2019,4,State,92972,--
tamil-nadu,2019,4,State,6116988,--
telangana,2019,4,State,8344442,--
tripura,2019,4,State,272298,--
uttar-pradesh,2019,4,State,8043122,--
uttarakhand,2019,4,State,1690090,--
west-bengal,2019,4,State,7819293,--
andaman-&-nicobar-islands,2020,1,State,28368,--
andhra-pradesh,2020,1,State,11261505,--
arunachal-pradesh,2020,1,State,125174,--
assam,2020,1,State,1302797,--
bihar,2020,1,State,4705217,--
chandigarh,2020,1,State,312887,--
chhattisgarh,2020,1,State,2199571,--
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,State,218496,--
delhi,2020,1,State,7426693,--
goa,2020,1,State,391900,--
gujarat,2020,1,State,7435832,--
haryana,2020,1,State,4939182,--
himachal-pradesh,2020,1,State,1089863,--
jammu-&-kashmir,2020,1,State,576822,--
jharkhand,2020,1,State,2892178,--
karnataka,2020,1,State,12250670,--
kerala,2020,1,State,3614869,--
ladakh,2020,1,State,47790,--
lakshadweep,2020,1,State,2772,--
madhya-pradesh,2020,1,State,4987383,--
maharashtra,2020,1,State,17909662,--
manipur,2020,1,State,167435,--
meghalaya,2020,1,State,113090,--
mizoram,2020,1,State,46499,--
nagaland,2020,1,State,105713,--
odisha,2020,1,State,4316559,--
puducherry,2020,1,State,230908,--
punjab,2020,1,State,2867173,--
rajasthan,2020,1,State,7664540,--
sikkim,2020,1,State,104631,--
tamil-nadu,2020,1,State,6843597,--
telangana,2020,1,State,9088982,--
tripura,2020,1,State,299962,--
uttar-pradesh,2020,1,State,8834542,--
uttarakhand,2020,1,State,1872710,--
west-bengal,2020,1,State,8564164,--
andaman-&-nicobar-islands,2020,2,State,32710,--
andhra-pradesh,2020,2,State,12377106,--
arunachal-pradesh,2020,2,State,148357,--
assam,2020,2,State,1497752,--
bihar,2020,2,State,5282756,--
chandigarh,2020,2,State,336351,--
chhattisgarh,2020,2,State,2460950,--
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,State,244814,--
delhi,2020,2,State,7953538,--
goa,2020,2,State,430639,--
gujarat,2020,2,State,8179241,--
haryana,2020,2,State,5363543,--
himachal-pradesh,2020,2,State,1231436,--
jammu-&-kashmir,2020,2,State,660295,--
jharkhand,2020,2,State,3188063,--
karnataka,2020,2,State,13260948,--
kerala,2020,2,State,4176253,--
ladakh,2020,2,State,53034,--
lakshadweep,2020,2,State,3187,--
madhya-pradesh,2020,2,State,5489321,--
maharashtra,2020,2,State,19485690,--
manipur,2020,2,State,203375,--
meghalaya,2020,2,State,135277,--
mizoram,2020,2,State,55574,--
nagaland,2020,2,State,128324,--
odisha,2020,2,State,4671231,--
puducherry,2020,2,State,255600,--
punjab,2020,2,State,3225047,--
rajasthan,2020,2,State,8458390,--
sikkim,2020,2,State,119921,--
tamil-nadu,2020,2,State,7507769,--
telangana,2020,2,State,9787367,--
tripura,2020,2,State,336666,--
uttar-pradesh,2020,2,State,9620531,--
uttarakhand,2020,2,State,2066896,--
west-bengal,2020,2,State,9447179,--
andaman-&-nicobar-islands,2020,3,State,41335,--
andhra-pradesh,2020,3,State,13558854,--
arunachal-pradesh,2020,3,State,171491,--
assam,2020,3,State,1653184,--
bihar,2020,3,State,5832090,--
chandigarh,2020,3,State,362588,--
chhattisgarh,2020,3,State,2730811,--
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,State,267946,--
delhi,2020,3,State,8564250,--
goa,2020,3,State,474962,--
gujarat,2020,3,State,8903397,--
haryana,2020,3,State,5840356,--
himachal-pradesh,2020,3,State,1357901,--
jammu-&-kashmir,2020,3,State,740704,--
jharkhand,2020,3,State,3501369,--
karnataka,2020,3,State,14436520,--
kerala,2020,3,State,4922123,--
ladakh,2020,3,State,58401,--
lakshadweep,2020,3,State,3644,--
madhya-pradesh,2020,3,State,5987661,--
maharashtra,2020,3,State,21157387,--
manipur,2020,3,State,243857,--
meghalaya,2020,3,State,156572,--
mizoram,2020,3,State,68315,--
nagaland,2020,3,State,170375,--
odisha,2020,3,State,5058910,--
puducherry,2020,3,State,285173,--
punjab,2020,3,State,3574450,--
rajasthan,2020,3,State,9267112,--
sikkim,2020,3,State,134773,--
tamil-nadu,2020,3,State,8329940,--
telangana,2020,3,State,10622210,--
tripura,2020,3,State,376731,--
uttar-pradesh,2020,3,State,10466228,--
uttarakhand,2020,3,State,2273441,--
west-bengal,2020,3,State,10316294,--
andaman-&-nicobar-islands,2020,4,State,52396,--
andhra-pradesh,2020,4,State,14756160,--
arunachal-pradesh,2020,4,State,191889,--
assam,2020,4,State,1811463,--
bihar,2020,4,State,6365431,--
chandigarh,2020,4,State,391402,--
chhattisgarh,2020,4,State,3002106,--
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,State,296493,--
delhi,2020,4,State,9222851,--
goa,2020,4,State,527584,--
gujarat,2020,4,State,9691061,--
haryana,2020,4,State,6336489,--
himachal-pradesh,2020,4,State,1485488,--
jammu-&-kashmir,2020,4,State,840996,--
jharkhand,2020,4,State,3831244,--
karnataka,2020,4,State,15704106,--
kerala,2020,4,State,5626400,--
ladakh,2020,4,State,64853,--
lakshadweep,2020,4,State,4179,--
madhya-pradesh,2020,4,State,6496850,--
maharashtra,2020,4,State,23105185,--
manipur,2020,4,State,272193,--
meghalaya,2020,4,State,175083,--
mizoram,2020,4,State,78731,--
nagaland,2020,4,State,189097,--
odisha,2020,4,State,5485550,--
puducherry,2020,4,State,319626,--
punjab,2020,4,State,3923305,--
rajasthan,2020,4,State,10061536,--
sikkim,2020,4,State,148543,--
tamil-nadu,2020,4,State,9310206,--
telangana,2020,4,State,11567091,--
tripura,2020,4,State,409110,--
uttar-pradesh,2020,4,State,11369374,--
uttarakhand,2020,4,State,2494139,--
west-bengal,2020,4,State,11173072,--
andaman-&-nicobar-islands,2021,1,State,57758,--
andhra-pradesh,2021,1,State,15866819,--
arunachal-pradesh,2021,1,State,208333,--
assam,2021,1,State,1956837,--
bihar,2021,1,State,6879390,--
chandigarh,2021,1,State,419998,--
chhattisgarh,2021,1,State,3230641,--
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,State,321396,--
delhi,2021,1,State,9900103,--
goa,2021,1,State,570035,--
gujarat,2021,1,State,10446756,--
haryana,2021,1,State,6817794,--
himachal-pradesh,2021,1,State,1597849,--
jammu-&-kashmir,2021,1,State,915636,--
jharkhand,2021,1,State,4134292,--
karnataka,2021,1,State,16872002,--
kerala,2021,1,State,6109033,--
ladakh,2021,1,State,69919,--
lakshadweep,2021,1,State,4577,--
madhya-pradesh,2021,1,State,6996440,--
maharashtra,2021,1,State,24859259,--
manipur,2021,1,State,294545,--
meghalaya,2021,1,State,189390,--
mizoram,2021,1,State,85750,--
nagaland,2021,1,State,204380,--
odisha,2021,1,State,5883916,--
puducherry,2021,1,State,346279,--
punjab,2021,1,State,4235159,--
rajasthan,2021,1,State,10857689,--
sikkim,2021,1,State,160213,--
tamil-nadu,2021,1,State,10063395,--
telangana,2021,1,State,12440844,--
tripura,2021,1,State,439636,--
uttar-pradesh,2021,1,State,12250529,--
uttarakhand,2021,1,State,2691824,--
west-bengal,2021,1,State,11986511,--
andaman-&-nicobar-islands,2021,2,State,62095,--
andhra-pradesh,2021,2,State,16950434,--
arunachal-pradesh,2021,2,State,224260,--
assam,2021,2,State,2103308,--
bihar,2021,2,State,7379518,--
chandigarh,2021,2,State,448572,--
chhattisgarh,2021,2,State,3456046,--
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,State,344994,--
delhi,2021,2,State,10575678,--
goa,2021,2,State,609106,--
gujarat,2021,2,State,11194859,--
haryana,2021,2,State,7298404,--
himachal-pradesh,2021,2,State,1716104,--
jammu-&-kashmir,2021,2,State,982383,--
jharkhand,2021,2,State,4430310,--
karnataka,2021,2,State,18006966,--
kerala,2021,2,State,6529632,--
ladakh,2021,2,State,75048,--
lakshadweep,2021,2,State,4896,--
madhya-pradesh,2021,2,State,7492679,--
maharashtra,2021,2,State,26565470,--
manipur,2021,2,State,315825,--
meghalaya,2021,2,State,204070,--
mizoram,2021,2,State,92552,--
nagaland,2021,2,State,219641,--
odisha,2021,2,State,6297509,--
puducherry,2021,2,State,369961,--
punjab,2021,2,State,4543180,--
rajasthan,2021,2,State,11645052,--
sikkim,2021,2,State,171740,--
tamil-nadu,2021,2,State,10756403,--
telangana,2021,2,State,13266158,--
tripura,2021,2,State,472153,--
uttar-pradesh,2021,2,State,13105377,--
uttarakhand,2021,2,State,2885269,--
west-bengal,2021,2,State,12809639,--
andaman-&-nicobar-islands,2021,3,State,66982,--
andhra-pradesh,2021,3,State,18190069,--
arunachal-pradesh,2021,3,State,242666,--
assam,2021,3,State,2272620,--
bihar,2021,3,State,7954617,--
chandigarh,2021,3,State,480463,--
chhattisgarh,2021,3,State,3712571,--
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,State,371874,--
delhi,2021,3,State,11328366,--
goa,2021,3,State,653458,--
gujarat,2021,3,State,12039461,--
haryana,2021,3,State,7840697,--
himachal-pradesh,2021,3,State,1851258,--
jammu-&-kashmir,2021,3,State,1058250,--
jharkhand,2021,3,State,4771058,--
karnataka,2021,3,State,19273115,--
kerala,2021,3,State,6997185,--
ladakh,2021,3,State,81210,--
lakshadweep,2021,3,State,5287,--
madhya-pradesh,2021,3,State,8053901,--
maharashtra,2021,3,State,28473797,--
manipur,2021,3,State,340324,--
meghalaya,2021,3,State,221263,--
mizoram,2021,3,State,100647,--
nagaland,2021,3,State,237716,--
odisha,2021,3,State,6773160,--
puducherry,2021,3,State,396609,--
punjab,2021,3,State,4889304,--
rajasthan,2021,3,State,12541009,--
sikkim,2021,3,State,184693,--
tamil-nadu,2021,3,State,11532845,--
telangana,2021,3,State,14190436,--
tripura,2021,3,State,509929,--
uttar-pradesh,2021,3,State,14072052,--
uttarakhand,2021,3,State,3104830,--
west-bengal,2021,3,State,13747279,--
andaman-&-nicobar-islands,2021,4,State,71780,--
andhra-pradesh,2021,4,State,19421125,--
